kladívečko												
podkladek												
pokládek												
pokladnička												
vkládek												
kláveska												
klínek												
klíneček												
klíček												
klíšťátko												
kmotřeneček												
kmotřenečka												
kmotřík												
kmotříček												
kmínek												
knihovnička												
knížka	leaflet;booklet;pamphlet;brochure	broschüre	pamflet;brochure	книжка;брошюра;памфлет		pamphlet;foliole;livret;brochure	knížka;brožura;knížka;brožura;knížka;brožura;knížka;brožura	knížka;brožura	knížka;brožura;knížka;brožura	kniha;knížka;brožura;knížka;brožura;knížka;brožura		knížka;brožura;knížka;brožura;knížka;libreto;brožura;knížka;brožura
knížečka												
knížtička												
knoflíček												
knůtek												
knírek												
kníreček												
knížátko												
kněžík												
kobereček												
koblížek												
kobylka					potro						kobylka	
koflíček												
kohoutek		hahn			pollo;gallina;gallo	poulet;coq;poule		kohoutek;kohout			kohoutek;kuře;kohoutek;kohoutek;kohout	kohoutek;kohoutek;kohout;kohoutek
kojeneček												
koketka												
kokřík												
koledníček												
kolegáček												
kolejnička												
kolénko												
kolínko												
kolibříček												
kolečko												
koloušek												
koláček	scone		scone		scone		koláček		koláček		koláček	
kolčavka												
kombíček												
komnatka												
komůrka												
předkomůrka												
kompotek												
kompresorek												
komteska												
komárek												
pakomárek												
komínek												
zákonek												
zákoneček												
kondička												
koneček												
konvička												
konipásek												
konopka												
kontejnerek												
kontíčko												
kopička												
kopka												
kopaneček												
odkopek												
výkopek												
kopáček												
příkopek												
příkůpek												
kopeček												
kopretinka												
koprníček												
kopýtko												
kopřivka	alopecia	keratose;urticaria;pemphigus;dyskeratose;seborrhöa;alopecia;dermatose;cellulitis;alopezie;dermatologie	alopecie	алопеция;облысение	seborrea;urticaria;pemphigus foliaceus;dermatosis;exantema;disqueratosis;alopecia;celulitis;dermatología;alopecía	alopécie	urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza	urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza	urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza	urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza	urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;celulitida;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza;urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza	urtikaria;keratóza;pemphigus foliaceus;kopřivka;alopecie;pemfigus;dermatóza;celulitis;exantém;dermatologie;seborrhoea;dyskeratóza
kůrčička												
korbička												
korbelík												
korbílek												
kordík												
kordulka												
koreček												
kornoutek												
koroptvička												
korouhvička												
korunka						couronne						korunka;koruna
pětikorunka												
korýtko												
korábek												
korálek												
korýšek												
kosáček												
kosík												
kosočtvereček												
kostka	die;dice	würfel	teerling;dobbelsteen	кость		dé	kostka;umřít;kostka	kostka	kostka;kostka	kost;kostka;mezenchym		kostka;umřít
kostečka												
kostička												
kostliveček												
kostřička												
kostík												
kůstečka												
kostelnička												
kostelníček												
kostelík												
kostelíček												
kostýlek												
kostýmek												
kotelnička												
kotlinka												
kotlík												
kotlíček												
kotníček												
kotouček												
kotrmeleček												
kotvička												
kulovnička												
zkumavčička												
koupelka												
koupelnička												
překupníček												
okusek												
kousíček												
kousínek												
zákuseček												
koutek												
kouteček												
zákoutíčko												
kovařík												
kovaříček												
okůvek												
podkověnka												
podkovka												
podkůvka												
podkovička												
kovadlinka	incus	amboss	incus;aanbeeld;aambeeld	наковальня	yunque	incus;enclume	kovadlina;kovadlinka	kovadlina;kovadlinka	kovadlina;kovadlinka;kovadlina;kovadlinka;kovadlina;kovadlinka	kovadlina;kovadlinka	kovadlina;kovadlinka	kovadlina;kovadlinka;kovadlina;kovadlinka
kouzelníček												
kouzlíčko												
pokouřeníčko												
kozlík												
kozička												
kozlátko												
kozinka												
kůzlátko												
kozáček												
kocourek												
koťátko												
kočička												
kočárek												
kořalečka												
kořalenka												
kořalička												
kořeníčko												
kořínek												
kořenáček												
kořenka												
košatinka												
košík	basket	korb	korf	корзина	cesto	panier	koš;košík	koš;košík	koš;košík	koš;košík	koš;košík	koš;košík
košíček												
košiláček												
košilička												
košilka												
košťátko												
košťálek												
krabička												
krajánek												
kraječek												
krajinka												
kraječka												
okrajek												
kramflíček												
kramlička												
kravatka												
krchůvek												
kreaturka												
krejcárek												
krejzlík												
krejčík												
kremrolka												
kresbička												
výkresek												
krvinka	globule				glóbulo;globulo	globule	krvinka				krvinka;krvinka	krvinka
krváček												
krevetka												
kriminálníček												
krizička												
krkovička												
krček												
krčíček												
krmeleček												
krajíček												
krůček												
krokodýlek												
kropáček												
krápníček												
krosnička												
krupička												
krupka												
výkrutek												
zkrutek												
krteček												
krtinka												
krtčík												
kroužek												
krumpáček												
krustička												
krušinka												
krychlička												
krysařík												
krysička												
krystalek												
královnička												
královstvíčko												
králík	rabbit;cony	karnickel;kaninchen	konijn	кролик	conejo	lapin	králík;králík	králík;králík	králík	králík	pizda;piča;králík;píča	králík
králíček	bunny						králíček					
krámek												
krámeček												
krasotinka												
kráska												
krasaveček												
kráterek												
kravka												
kravička												
kravinka												
krůvek												
úkrytek												
krčmička												
krůpějka												
krůtička												
ksichtík												
ksichtíček												
kuchařinka												
kuchtička												
kudlanka	mantid;mantis	fangschrecke;manto	bidsprinkhaan	богомол;богомо́л	mantodea	mante;mantis;mantodea	kudlanka;kudlanky;kudlanka;kudlanky	kudlanka;kudlanky;kudlanka;kudlanky	kudlanka;kudlanky	kudlanka;kudlanky;kudlanka;kudlanky	kudlanka;kudlanky	kudlanka;kudlanky;kudlanka;kudlanky;kudlanka;kudlanky
